ISO_code,start_year,start_month,End_intended,Start_intended,measure,Instrument_subtype,name,policy_changed,policy_changed_detail,Actors,Technology_type,Technology_requirement,Technology_type_multiple,multiple_condition_attributes,Condition_minimum_1,Condition_maximum_1,Condition_unit_1,Condition_notes_1,level_1,instrument_level1_unit,Condition_minimum_2,Condition_maximum_2,Condition_unit_2,Condition_notes_2,level_2,level_2_unit,Condition_minimum_3,Condition_maximum_3,Condition_unit_3,Condition_notes_3,level_3,level_3_unit,cap_possible,cap,cap_unit,cap_unit_notes,tender_amount_tendered,tender_amount_contracted,tender_unit,Government_budget,Government_budget_currency,loan_interest_rate,notes,source,IEA_name,CPDB_code,publication_year,publication_month
IRL,2015,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,individuals,Electric vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2015,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,,Plug-in Hybrid Vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2016,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,individuals,Electric vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2016,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,,Plug-in Hybrid Vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2017,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,individuals,Electric vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2017,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,,Plug-in Hybrid Vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2018,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,individuals,Electric vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2018,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,,Plug-in Hybrid Vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2018,,,,grant,purchase grant,EV Home Charger Grant,yes,Introduced,individuals,Charging infrastructure,EV purchase,,,,,,,600,EUR,,,,,,,,,,,,,,,,,,,,,,,"NOTE: Prior to the introduction of the scheme, the ESB, through its eCars programme, had provided free home charge points to qualifying parties at the end of 2017. This scheme was exclusively aimed at vehicles purchased under the SEAI Electric Vehicle Grant Scheme.  https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf p.10 --> ESB website no longer exists but seems to be a company which offered this, so benefit is recorded as beginning in 2018. http://web.archive.org/web/20151207032238/https://www.esb.ie/electric-cars/electric-car-driving/steps-to-buying-an-electric-car.jsp and see https://www.iea.org/policies/6667-charge-points-installed-by-esb-e-cars",https://waveguideltd.com/products-services/sc-ev-charging/service-seai-grants,,,2010,October
IRL,2019,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,individuals,Electric vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2019,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,,Plug-in Hybrid Vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2019,,,,grant,purchase grant,EV Home Charger Grant,no,,individuals,Charging infrastructure,EV purchase,,,,,,,600,EUR,,,,,,,,,,,,,,,,,,,,,,,"NOTE: Prior to the introduction of the scheme, the ESB, through its eCars programme, had provided free home charge points to qualifying parties at the end of 2017. This scheme was exclusively aimed at vehicles purchased under the SEAI Electric Vehicle Grant Scheme.  https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf p.10 --> ESB website no longer exists but seems to be a company which offered this, so benefit is recorded as beginning in 2018. http://web.archive.org/web/20151207032238/https://www.esb.ie/electric-cars/electric-car-driving/steps-to-buying-an-electric-car.jsp and see https://www.iea.org/policies/6667-charge-points-installed-by-esb-e-cars",https://waveguideltd.com/products-services/sc-ev-charging/service-seai-grants,,,2010,October
IRL,2020,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,individuals,Electric vehicles,vehicle purchase,,,,20000,eur,"Qualifying vehicles with a list price of between €14,000 euro and €20,000 receive grants between €2,000 and €4,500. Those with a list price above €20,000 receive a grant of €5,000. Both BEVs and PHEVs qualify for the scheme.",5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"note - according to this source it was introduced in 2011, wasn't used as much, but by 2017 or so was popular",https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf,,,2010,October
IRL,2020,,,,grant,purchase grant,EV Home Charger Grant,no,,individuals,Charging infrastructure,EV purchase,,,,,,,600,EUR,,,,,,,,,,,,,,,,,,,,,,,"NOTE: Prior to the introduction of the scheme, the ESB, through its eCars programme, had provided free home charge points to qualifying parties at the end of 2017. This scheme was exclusively aimed at vehicles purchased under the SEAI Electric Vehicle Grant Scheme.  https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf p.10 --> ESB website no longer exists but seems to be a company which offered this, so benefit is recorded as beginning in 2018. http://web.archive.org/web/20151207032238/https://www.esb.ie/electric-cars/electric-car-driving/steps-to-buying-an-electric-car.jsp and see https://www.iea.org/policies/6667-charge-points-installed-by-esb-e-cars",https://waveguideltd.com/products-services/sc-ev-charging/service-seai-grants,,,2010,October
IRL,2021,July,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,yes,Conditions changed,individuals,Electric vehicles,vehicle purchase,,,,60000,eur,,5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"continuation, with much higher price condition",https://www.seai.ie/news-and-events/news/electric-vehicle-grant,,,2010,October
IRL,2021,,,,grant,purchase grant,EV Home Charger Grant,no,,individuals,Charging infrastructure,EV purchase,,,,,,,600,EUR,,,,,,,,,,,,,,,,,,,,,,,"NOTE: Prior to the introduction of the scheme, the ESB, through its eCars programme, had provided free home charge points to qualifying parties at the end of 2017. This scheme was exclusively aimed at vehicles purchased under the SEAI Electric Vehicle Grant Scheme.  https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf p.10 --> ESB website no longer exists but seems to be a company which offered this, so benefit is recorded as beginning in 2018. http://web.archive.org/web/20151207032238/https://www.esb.ie/electric-cars/electric-car-driving/steps-to-buying-an-electric-car.jsp and see https://www.iea.org/policies/6667-charge-points-installed-by-esb-e-cars",https://waveguideltd.com/products-services/sc-ev-charging/service-seai-grants,,,2008,
IRL,2021,December,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,yes,Ended,individuals,Plug-in Hybrid Vehicles,vehicle purchase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"end of PHEV support in end 2021, as govt grants are only for zero-tailpipe emissions vehicles - EVs",https://www.gov.ie/en/publication/36921-apartment-charging-grant-scheme/; http://web.archive.org/web/20210719114043/https://www.seai.ie/grants/electric-vehicle-grants/grant-amounts/,,,2008,
IRL,2022,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,individuals,Electric vehicles,vehicle purchase,,,,60000,eur,,5000,EUR,,,,,,,,,,,,,,,,,,,,,,,"continuation, with much higher price condition",https://www.seai.ie/news-and-events/news/electric-vehicle-grant,,,2008,
IRL,2022,,,,grant,purchase grant,EV Home Charger Grant,no,,individuals,Charging infrastructure,EV purchase,,,,,,,600,EUR,,,,,,,,,,,,,,,,,,,,,,,"NOTE: Prior to the introduction of the scheme, the ESB, through its eCars programme, had provided free home charge points to qualifying parties at the end of 2017. This scheme was exclusively aimed at vehicles purchased under the SEAI Electric Vehicle Grant Scheme.  https://assets.gov.ie/25107/eb5a541e3b614c94a3e47c8d068e72c9.pdf p.10 --> ESB website no longer exists but seems to be a company which offered this, so benefit is recorded as beginning in 2018. http://web.archive.org/web/20151207032238/https://www.esb.ie/electric-cars/electric-car-driving/steps-to-buying-an-electric-car.jsp and see https://www.iea.org/policies/6667-charge-points-installed-by-esb-e-cars",https://waveguideltd.com/products-services/sc-ev-charging/service-seai-grants,,,2008,
IRL,2023,July,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,yes,"Support level reduced, conditions changed",individuals,Electric vehicles,vehicle purchase,,,,60000,eur,,3500,EUR,,,,,,,,,,,,,,,,,,,,,,,reduction from 5k to 3.5k https://www.gov.ie/en/press-release/e0766-changes-to-grants-for-privately-purchased-electric-vehicles/. NOTE: there are different price ranges for EV support depending on cost; we record highest https://www.gov.ie/en/press-release/e0766-changes-to-grants-for-privately-purchased-electric-vehicles/,https://www.sciencedirect.com/science/article/pii/S0739885924000908,,,2008,
IRL,2023,July,,,grant,purchase grant,EV Home Charger Grant,yes,Support level reduced,individuals,Charging infrastructure,EV purchase,,,,,,,300,EUR,,,,,,,,,,,,,,,,,,,,,,,,https://www.citizensinformation.ie/en/travel-and-recreation/motoring/buying-or-selling-a-vehicle/electric-vehicles/ ; https://www.sciencedirect.com/science/article/pii/S0739885924000908,,,2008,
IRL,2024,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,individuals,Electric vehicles,vehicle purchase,,,,60000,eur,,3500,EUR,,,,,,,,,,,,,,,,,,,,,,,reduction from 5k to 3.5k https://www.gov.ie/en/press-release/e0766-changes-to-grants-for-privately-purchased-electric-vehicles/. NOTE: there are different price ranges for EV support depending on cost; we record highest https://www.gov.ie/en/press-release/e0766-changes-to-grants-for-privately-purchased-electric-vehicles/,https://www.sciencedirect.com/science/article/pii/S0739885924000908,,,2008,
IRL,2024,,,,grant,purchase grant,EV Home Charger Grant,no,,individuals,Charging infrastructure,EV purchase,,,,,,,300,EUR,,,,,,,,,,,,,,,,,,,,,,,,https://www.citizensinformation.ie/en/travel-and-recreation/motoring/buying-or-selling-a-vehicle/electric-vehicles/ ; https://www.sciencedirect.com/science/article/pii/S0739885924000908,,,2008,
IRL,2024,,,,grant,purchase grant,EV Home Charger Grant,no,,individuals,Charging infrastructure,EV purchase,,,,,,,300,EUR,,,,,,,,,,,,,,,,,,,,,,,,https://www.citizensinformation.ie/en/travel-and-recreation/motoring/buying-or-selling-a-vehicle/electric-vehicles/ ; https://www.sciencedirect.com/science/article/pii/S0739885924000908,,,2008,
IRL,2025,,,,grant,purchase grant,Sustainable Energy Authority of Ireland (SEAI) Grant Scheme,no,,individuals,Electric vehicles,vehicle purchase,,,,60000,eur,,3500,EUR,,,,,,,,,,,,,,,,,,,,,,,reduction from 5k to 3.5k https://www.gov.ie/en/press-release/e0766-changes-to-grants-for-privately-purchased-electric-vehicles/. NOTE: there are different price ranges for EV support depending on cost; we record highest https://www.gov.ie/en/press-release/e0766-changes-to-grants-for-privately-purchased-electric-vehicles/,https://www.sciencedirect.com/science/article/pii/S0739885924000908,,,2008,
DEU,2009,,,,product retirement premium,,Old vehicle scrappage scheme Germany (2009),yes,Introduced,,All vehicles,,,all,9,,years,,2500,EUR,,,,,,,,,,,,,yes,10,years,,,,,5000000000,EUR,,"initially 1.5 billion EUR but expanded to 5 billion EUR. Note that there were no emissions requirements for this scheme, only age-based: cars must be 9 years old to be eligible for trade in","A. Schweinfurth (December 2009), ""Car-scrapping schemes: An effective economic rescue policy"", The Global Subsidies Initiative. https://www.iisd.org/gsi/sites/default/files/pb2_carscrap.pdf",,211001060_09,2008,
DEU,2009,,,,product retirement premium,,Old vehicle scrappage scheme Germany (2009),yes,Ended,,All vehicles,,,all,9,,years,,2500,EUR,,,,,,,,,,,,,,,,,,,,5000000000,EUR,,"initially 1.5 billion EUR but expanded to 5 billion EUR. Note that there were no emissions requirements for this scheme, only age-based: cars must be 9 years old to be eligible for trade in","A. Schweinfurth (December 2009), ""Car-scrapping schemes: An effective economic rescue policy"", The Global Subsidies Initiative. https://www.iisd.org/gsi/sites/default/files/pb2_carscrap.pdf",,211001060_09,2008,
FRA,2023,,,,product retirement premium,,Prime a la conversion,yes,conditions changed,"medium-income households (14089) without long commutes, or households with reference income up to 22983 eur",Multiple,vehicle scrappage + purchase,EV + hydrogen,all,,47000,eur,vehicle cost,1500,EUR,,132,gCO2/km,,,,,,,,,,yes,100,% vehicle cost,,,,,,,,cap is total vehicle cost,https://www.primealaconversion.gouv.fr/dboneco/accueil/media/documents/PAC_VP.pdf,,,2008,
